name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,bench_explain
Harry Kane,2021-11-07,Sun,11,Away,D 0–0,Tottenham,Everton,Y,FW,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,44.0,8.0,0.0,0.0,0.0,0.1,0.1,0.3,3.0,0.0,26.0,35.0,74.3,2.0,32.0,4.0,1.0,2.0,
Harry Kane,2021-11-21,Sun,12,Home,W 2–1,Tottenham,Leeds United,Y,FW,90.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,45.0,11.0,1.0,0.0,1.0,0.7,0.7,0.0,2.0,1.0,20.0,24.0,83.3,5.0,32.0,5.0,3.0,6.0,
Lucas Moura,2021-08-15,Sun,1,Home,W 1–0,Tottenham,Manchester City,Y,RW,90.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,56.0,13.0,2.0,2.0,0.0,0.4,0.4,0.2,6.0,1.0,31.0,36.0,86.1,5.0,35.0,7.0,4.0,8.0,
Lucas Moura,2021-08-22,Sun,2,Away,W 1–0,Tottenham,Wolves,Y,RW,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,19.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,80.0,3.0,15.0,1.0,0.0,0.0,
Lucas Moura,2021-08-29,Sun,3,Home,W 1–0,Tottenham,Watford,N,RW,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,66.7,2.0,15.0,3.0,1.0,3.0,
Lucas Moura,2021-09-11,Sat,4,Away,L 0–3,Tottenham,Crystal Palace,Y,"FW,AM",90.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,41.0,22.0,3.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,20.0,28.0,71.4,1.0,30.0,4.0,3.0,4.0,
Lucas Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas Moura,2021-09-26,Sun,6,Away,L 1–3,Tottenham,Arsenal,Y,RW,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,58.0,12.0,0.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,34.0,46.0,73.9,4.0,47.0,17.0,1.0,2.0,
Lucas Moura,2021-10-03,Sun,7,Home,W 2–1,Tottenham,Aston Villa,Y,RW,88.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,7.0,0.0,0.0,0.0,0.0,0.0,0.2,4.0,0.0,36.0,47.0,76.6,6.0,34.0,4.0,2.0,4.0,
Lucas Moura,2021-10-17,Sun,8,Away,W 3–2,Tottenham,Newcastle Utd,Y,RW,90.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,61.0,12.0,0.0,2.0,2.0,0.2,0.2,0.0,4.0,1.0,38.0,48.0,79.2,3.0,47.0,8.0,5.0,5.0,
