name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,bench_explain
Gabriel Dos Santos,2021-10-18,Mon,8,Home,D 2–2,Arsenal,Crystal Palace,Y,CB,90.0,87.0,6.0,39.0,56.0,6.0,2.0,86.0,1.0,1.0,100.0,1.0,0.0,69.0,500.0,359.0,10.0,3.0,0.0,0.0,0.0,74.0,73.0,98.6,1.0,
Gabriel Dos Santos,2021-10-22,Fri,9,Home,W 3–1,Arsenal,Aston Villa,Y,CB,90.0,47.0,10.0,30.0,20.0,0.0,0.0,46.0,0.0,0.0,,0.0,0.0,33.0,179.0,92.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,100.0,0.0,
Gabriel Dos Santos,2021-10-30,Sat,10,Away,W 2–0,Arsenal,Leicester City,Y,CB,90.0,43.0,18.0,32.0,10.0,2.0,1.0,40.0,0.0,0.0,,0.0,0.0,20.0,119.0,38.0,0.0,0.0,0.0,0.0,0.0,28.0,25.0,89.3,0.0,
Gabriel Dos Santos,2021-11-07,Sun,11,Home,W 1–0,Arsenal,Watford,Y,CB,90.0,81.0,10.0,46.0,39.0,2.0,1.0,79.0,0.0,0.0,,0.0,0.0,57.0,342.0,188.0,5.0,1.0,0.0,1.0,0.0,67.0,66.0,98.5,0.0,
Gabriel Dos Santos,2021-11-20,Sat,12,Away,L 0–4,Arsenal,Liverpool,Y,CB,90.0,52.0,26.0,41.0,13.0,0.0,0.0,50.0,1.0,1.0,100.0,1.0,0.0,31.0,138.0,44.0,1.0,0.0,0.0,0.0,0.0,36.0,36.0,100.0,0.0,
Gabriel Dos Santos,2021-11-27,Sat,13,Home,W 2–0,Arsenal,Newcastle Utd,Y,CB,90.0,76.0,17.0,33.0,43.0,3.0,1.0,70.0,0.0,0.0,,0.0,0.0,47.0,300.0,159.0,11.0,1.0,0.0,0.0,0.0,57.0,53.0,93.0,0.0,
Aaron Ramsdale,2021-08-22,Sun,2,Home,L 0–2,Arsenal,Chelsea,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Aaron Ramsdale,2021-08-28,Sat,3,Away,L 0–5,Arsenal,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Aaron Ramsdale,2021-09-11,Sat,4,Home,W 1–0,Arsenal,Norwich City,Y,GK,90.0,30.0,24.0,30.0,0.0,0.0,0.0,23.0,1.0,1.0,100.0,1.0,0.0,13.0,76.0,61.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,
Aaron Ramsdale,2021-09-18,Sat,5,Away,W 1–0,Arsenal,Burnley,Y,GK,90.0,52.0,46.0,52.0,0.0,0.0,0.0,41.0,0.0,0.0,,0.0,0.0,30.0,142.0,85.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,95.0,0.0,
Aaron Ramsdale,2021-09-26,Sun,6,Home,W 3–1,Arsenal,Tottenham,Y,GK,90.0,38.0,28.0,37.0,1.0,0.0,0.0,23.0,0.0,0.0,,0.0,0.0,16.0,70.0,27.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,100.0,0.0,
Aaron Ramsdale,2021-10-02,Sat,7,Away,D 0–0,Arsenal,Brighton,Y,GK,90.0,39.0,37.0,39.0,0.0,0.0,0.0,23.0,0.0,0.0,,0.0,0.0,13.0,64.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,100.0,0.0,
Aaron Ramsdale,2021-10-18,Mon,8,Home,D 2–2,Arsenal,Crystal Palace,Y,GK,90.0,30.0,23.0,30.0,1.0,0.0,0.0,24.0,0.0,0.0,,0.0,0.0,15.0,117.0,73.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,100.0,0.0,
Aaron Ramsdale,2021-10-22,Fri,9,Home,W 3–1,Arsenal,Aston Villa,Y,GK,90.0,29.0,25.0,29.0,0.0,0.0,0.0,23.0,0.0,0.0,,0.0,0.0,14.0,92.0,69.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,100.0,0.0,
Aaron Ramsdale,2021-10-30,Sat,10,Away,W 2–0,Arsenal,Leicester City,Y,GK,90.0,53.0,49.0,53.0,0.0,0.0,0.0,43.0,0.0,0.0,,0.0,0.0,29.0,186.0,119.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,100.0,0.0,
Aaron Ramsdale,2021-11-07,Sun,11,Home,W 1–0,Arsenal,Watford,Y,GK,90.0,37.0,26.0,37.0,0.0,0.0,0.0,30.0,0.0,0.0,,0.0,0.0,22.0,153.0,107.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,100.0,0.0,
Aaron Ramsdale,2021-11-20,Sat,12,Away,L 0–4,Arsenal,Liverpool,Y,GK,90.0,41.0,35.0,41.0,0.0,0.0,0.0,30.0,0.0,0.0,,0.0,0.0,18.0,76.0,37.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,100.0,0.0,
