name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,bench_explain
Rodri,2021-10-30,Sat,10,Home,L 0–2,Manchester City,Crystal Palace,Y,DM,90.0,91.0,105.0,86.7,2032.0,355.0,29.0,31.0,93.5,40.0,44.0,90.9,21.0,26.0,80.8,0.0,0.1,2.0,13.0,5.0,0.0,8.0,
Rodri,2021-11-06,Sat,11,Away,W 2–0,Manchester City,Manchester Utd,Y,DM,90.0,99.0,104.0,95.2,2135.0,541.0,36.0,37.0,97.3,37.0,40.0,92.5,25.0,25.0,100.0,0.0,0.1,1.0,12.0,1.0,0.0,6.0,
Rodri,2021-11-21,Sun,12,Home,W 3–0,Manchester City,Everton,Y,DM,90.0,108.0,113.0,95.6,2132.0,392.0,40.0,40.0,100.0,50.0,51.0,98.0,16.0,20.0,80.0,0.0,0.0,1.0,11.0,3.0,0.0,10.0,
Rodri,2021-11-28,Sun,13,Home,W 2–1,Manchester City,West Ham,Y,DM,90.0,72.0,73.0,98.6,1492.0,317.0,21.0,21.0,100.0,41.0,42.0,97.6,10.0,10.0,100.0,0.0,0.0,0.0,13.0,0.0,0.0,7.0,
Rodri,2021-12-01,Wed,14,Away,W 2–1,Manchester City,Aston Villa,Y,DM,90.0,70.0,80.0,87.5,1689.0,249.0,18.0,21.0,85.7,33.0,36.0,91.7,18.0,22.0,81.8,0.0,0.0,0.0,8.0,0.0,0.0,2.0,
Kyle Walker,2021-08-15,Sun,1,Away,L 0–1,Manchester City,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Kyle Walker,2021-08-21,Sat,2,Home,W 5–0,Manchester City,Norwich City,Y,RB,90.0,87.0,93.0,93.5,1791.0,595.0,36.0,38.0,94.7,35.0,38.0,92.1,15.0,15.0,100.0,0.0,0.0,0.0,20.0,3.0,0.0,11.0,
Kyle Walker,2021-08-28,Sat,3,Home,W 5–0,Manchester City,Arsenal,Y,RB,45.0,29.0,36.0,80.6,550.0,76.0,10.0,10.0,100.0,15.0,19.0,78.9,4.0,6.0,66.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Kyle Walker,2021-09-11,Sat,4,Away,W 1–0,Manchester City,Leicester City,Y,RB,90.0,63.0,68.0,92.6,1349.0,304.0,21.0,22.0,95.5,30.0,32.0,93.8,12.0,14.0,85.7,0.0,0.0,0.0,13.0,0.0,0.0,5.0,
Kyle Walker,2021-09-18,Sat,5,Home,D 0–0,Manchester City,Southampton,Y,RB,90.0,64.0,70.0,91.4,1424.0,457.0,24.0,25.0,96.0,26.0,27.0,96.3,14.0,16.0,87.5,0.0,0.1,1.0,3.0,1.0,1.0,4.0,
Kyle Walker,2021-09-25,Sat,6,Away,W 1–0,Manchester City,Chelsea,Y,RB,90.0,56.0,62.0,90.3,1113.0,270.0,19.0,19.0,100.0,32.0,34.0,94.1,5.0,9.0,55.6,0.0,0.1,1.0,6.0,1.0,0.0,3.0,
Kyle Walker,2021-10-03,Sun,7,Away,D 2–2,Manchester City,Liverpool,Y,RB,90.0,57.0,74.0,77.0,1111.0,305.0,20.0,23.0,87.0,31.0,36.0,86.1,6.0,15.0,40.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,
Kyle Walker,2021-10-16,Sat,8,Home,W 2–0,Manchester City,Burnley,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Kyle Walker,2021-10-23,Sat,9,Away,W 4–1,Manchester City,Brighton,Y,RB,90.0,55.0,69.0,79.7,1067.0,386.0,23.0,26.0,88.5,24.0,28.0,85.7,7.0,13.0,53.8,0.0,0.0,0.0,3.0,0.0,0.0,1.0,
Kyle Walker,2021-10-30,Sat,10,Home,L 0–2,Manchester City,Crystal Palace,Y,"RB,CB",90.0,77.0,89.0,86.5,1520.0,508.0,32.0,36.0,88.9,35.0,40.0,87.5,10.0,12.0,83.3,0.0,0.0,0.0,6.0,0.0,0.0,3.0,
Kyle Walker,2021-11-06,Sat,11,Away,W 2–0,Manchester City,Manchester Utd,Y,RB,90.0,100.0,113.0,88.5,1951.0,536.0,37.0,39.0,94.9,50.0,52.0,96.2,12.0,17.0,70.6,0.0,0.1,1.0,9.0,1.0,1.0,4.0,
Kyle Walker,2021-11-21,Sun,12,Home,W 3–0,Manchester City,Everton,Y,RB,90.0,110.0,118.0,93.2,2113.0,406.0,41.0,42.0,97.6,57.0,62.0,91.9,12.0,14.0,85.7,0.0,0.2,1.0,14.0,2.0,0.0,5.0,
Kyle Walker,2021-11-28,Sun,13,Home,W 2–1,Manchester City,West Ham,Y,RB,90.0,91.0,103.0,88.3,1576.0,474.0,46.0,51.0,90.2,36.0,38.0,94.7,9.0,14.0,64.3,0.0,0.0,0.0,16.0,0.0,0.0,8.0,
Gabriel Jesus,2021-08-15,Sun,1,Away,L 0–1,Manchester City,Tottenham,N,"FW,LW",21.0,6.0,6.0,100.0,86.0,31.0,2.0,2.0,100.0,3.0,3.0,100.0,0.0,0.0,,0.0,0.1,1.0,0.0,1.0,0.0,1.0,
Gabriel Jesus,2021-08-21,Sat,2,Home,W 5–0,Manchester City,Norwich City,Y,"RW,LW",90.0,67.0,74.0,90.5,1026.0,191.0,36.0,39.0,92.3,27.0,30.0,90.0,2.0,2.0,100.0,2.0,0.6,2.0,2.0,0.0,0.0,7.0,
Gabriel Jesus,2021-08-28,Sat,3,Home,W 5–0,Manchester City,Arsenal,Y,RW,60.0,31.0,34.0,91.2,539.0,140.0,10.0,10.0,100.0,16.0,17.0,94.1,4.0,5.0,80.0,1.0,0.6,4.0,0.0,6.0,3.0,5.0,
