name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,bench_explain
Diogo Dalot,2021-10-24,Sun,9,Home,L 0–5,Manchester Utd,Liverpool,N,WB,29.0,9.0,17.0,52.9,207.0,106.0,4.0,5.0,80.0,2.0,5.0,40.0,3.0,6.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Diogo Dalot,2021-10-30,Sat,10,Away,W 3–0,Manchester Utd,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Diogo Dalot,2021-11-06,Sat,11,Home,L 0–2,Manchester Utd,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Diogo Dalot,2021-11-20,Sat,12,Away,L 1–4,Manchester Utd,Watford,N,LB,6.0,4.0,5.0,80.0,88.0,46.0,0.0,1.0,0.0,4.0,4.0,100.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,
Diogo Dalot,2021-11-28,Sun,13,Away,D 1–1,Manchester Utd,Chelsea,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Jesse Lingard,2021-08-22,Sun,2,Away,D 1–1,Manchester Utd,Southampton,N,LW,5.0,6.0,6.0,100.0,75.0,10.0,4.0,4.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jesse Lingard,2021-08-29,Sun,3,Away,W 1–0,Manchester Utd,Wolves,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Jesse Lingard,2021-09-11,Sat,4,Home,W 4–1,Manchester Utd,Newcastle Utd,N,"LW,RW",25.0,8.0,10.0,80.0,86.0,12.0,7.0,7.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jesse Lingard,2021-09-19,Sun,5,Away,W 2–1,Manchester Utd,West Ham,N,RW,18.0,13.0,15.0,86.7,191.0,58.0,8.0,8.0,100.0,5.0,7.0,71.4,0.0,0.0,,0.0,0.0,1.0,3.0,0.0,0.0,1.0,
Jesse Lingard,2021-09-25,Sat,6,Home,L 0–1,Manchester Utd,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Jesse Lingard,2021-10-02,Sat,7,Home,D 1–1,Manchester Utd,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Jesse Lingard,2021-10-16,Sat,8,Away,L 2–4,Manchester Utd,Leicester City,N,RW,11.0,8.0,8.0,100.0,113.0,42.0,5.0,5.0,100.0,3.0,3.0,100.0,0.0,0.0,,0.0,0.1,1.0,2.0,0.0,0.0,2.0,
Jesse Lingard,2021-10-24,Sun,9,Home,L 0–5,Manchester Utd,Liverpool,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Jesse Lingard,2021-10-30,Sat,10,Away,W 3–0,Manchester Utd,Tottenham,N,FW,9.0,3.0,3.0,100.0,52.0,16.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
Jesse Lingard,2021-11-06,Sat,11,Home,L 0–2,Manchester Utd,Manchester City,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Jesse Lingard,2021-11-20,Sat,12,Away,L 1–4,Manchester Utd,Watford,N,RW,1.0,1.0,2.0,50.0,4.0,2.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jesse Lingard,2021-11-28,Sun,13,Away,D 1–1,Manchester Utd,Chelsea,N,FW,14.0,1.0,1.0,100.0,34.0,31.0,0.0,0.0,,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
Donny van de Beek,2021-08-14,Sat,1,Home,W 5–1,Manchester Utd,Leeds United,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Donny van de Beek,2021-08-22,Sun,2,Away,D 1–1,Manchester Utd,Southampton,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Donny van de Beek,2021-08-29,Sun,3,Away,W 1–0,Manchester Utd,Wolves,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Donny van de Beek,2021-09-11,Sat,4,Home,W 4–1,Manchester Utd,Newcastle Utd,N,AM,6.0,1.0,1.0,100.0,5.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Donny van de Beek,2021-09-19,Sun,5,Away,W 2–1,Manchester Utd,West Ham,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Donny van de Beek,2021-09-25,Sat,6,Home,L 0–1,Manchester Utd,Aston Villa,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Donny van de Beek,2021-10-02,Sat,7,Home,D 1–1,Manchester Utd,Everton,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Donny van de Beek,2021-10-16,Sat,8,Away,L 2–4,Manchester Utd,Leicester City,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Donny van de Beek,2021-10-24,Sun,9,Home,L 0–5,Manchester Utd,Liverpool,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Donny van de Beek,2021-10-30,Sat,10,Away,W 3–0,Manchester Utd,Tottenham,N,,,,,,,,,,,,,,,,,,,,,,,,"On matchday squad, but did not play"
Donny van de Beek,2021-11-06,Sat,11,Home,L 0–2,Manchester Utd,Manchester City,N,DM,11.0,1.0,2.0,50.0,12.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Donny van de Beek,2021-11-20,Sat,12,Away,L 1–4,Manchester Utd,Watford,N,CM,45.0,19.0,24.0,79.2,300.0,163.0,11.0,15.0,73.3,6.0,7.0,85.7,2.0,2.0,100.0,0.0,0.5,3.0,2.0,2.0,0.0,3.0,
Donny van de Beek,2021-11-28,Sun,13,Away,D 1–1,Manchester Utd,Chelsea,N,AM,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
