name,date,dayofweek,round,venue,result,squad,opponent,game_started,position,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,bench_explain
Luke Shaw,2021-11-06,Sat,11,Home,L 0–2,Manchester Utd,Manchester City,Y,"WB,LB",72.0,51.0,4.0,10.0,34.0,9.0,0.0,40.0,0.0,0.0,,0.0,0.0,21.0,46.0,16.0,1.0,0.0,0.0,0.0,0.0,30.0,26.0,86.7,1.0,
Luke Shaw,2021-11-20,Sat,12,Away,L 1–4,Manchester Utd,Watford,Y,LB,84.0,67.0,3.0,25.0,40.0,10.0,0.0,57.0,0.0,0.0,,0.0,0.0,43.0,236.0,139.0,2.0,1.0,0.0,0.0,1.0,49.0,45.0,91.8,1.0,
Harry Maguire,2021-08-14,Sat,1,Home,W 5–1,Manchester Utd,Leeds United,Y*,CB,90.0,56.0,5.0,34.0,26.0,3.0,1.0,55.0,0.0,0.0,,0.0,0.0,36.0,374.0,294.0,9.0,2.0,0.0,0.0,0.0,39.0,39.0,100.0,0.0,
Harry Maguire,2021-08-22,Sun,2,Away,D 1–1,Manchester Utd,Southampton,Y*,CB,90.0,74.0,14.0,48.0,27.0,3.0,1.0,73.0,0.0,0.0,,0.0,0.0,42.0,274.0,175.0,3.0,2.0,0.0,1.0,1.0,46.0,45.0,97.8,0.0,
Harry Maguire,2021-08-29,Sun,3,Away,W 1–0,Manchester Utd,Wolves,Y*,CB,90.0,70.0,11.0,34.0,39.0,2.0,2.0,68.0,0.0,0.0,,0.0,0.0,45.0,233.0,145.0,3.0,0.0,0.0,0.0,0.0,52.0,51.0,98.1,0.0,
Harry Maguire,2021-09-11,Sat,4,Home,W 4–1,Manchester Utd,Newcastle Utd,Y*,CB,90.0,67.0,5.0,18.0,48.0,3.0,2.0,65.0,0.0,0.0,,0.0,0.0,48.0,233.0,125.0,4.0,1.0,0.0,0.0,0.0,48.0,48.0,100.0,0.0,
Harry Maguire,2021-09-19,Sun,5,Away,W 2–1,Manchester Utd,West Ham,Y*,CB,90.0,58.0,9.0,33.0,23.0,5.0,2.0,56.0,1.0,1.0,100.0,1.0,0.0,31.0,172.0,87.0,2.0,0.0,0.0,1.0,0.0,36.0,36.0,100.0,0.0,
Harry Maguire,2021-09-25,Sat,6,Home,L 0–1,Manchester Utd,Aston Villa,Y*,CB,66.0,32.0,8.0,24.0,6.0,2.0,2.0,31.0,0.0,0.0,,0.0,0.0,11.0,57.0,27.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,90.9,0.0,
Harry Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harry Maguire,2021-10-16,Sat,8,Away,L 2–4,Manchester Utd,Leicester City,Y*,CB,90.0,60.0,11.0,37.0,25.0,2.0,1.0,59.0,0.0,1.0,0.0,0.0,0.0,39.0,166.0,66.0,1.0,1.0,0.0,1.0,1.0,38.0,36.0,94.7,0.0,
Harry Maguire,2021-10-24,Sun,9,Home,L 0–5,Manchester Utd,Liverpool,Y*,CB,90.0,61.0,15.0,41.0,24.0,2.0,2.0,60.0,0.0,0.0,,0.0,0.0,37.0,204.0,78.0,1.0,0.0,0.0,0.0,0.0,44.0,42.0,95.5,0.0,
Harry Maguire,2021-10-30,Sat,10,Away,W 3–0,Manchester Utd,Tottenham,Y*,CB,90.0,52.0,8.0,26.0,24.0,5.0,0.0,48.0,1.0,1.0,100.0,1.0,0.0,25.0,108.0,43.0,4.0,2.0,0.0,0.0,0.0,30.0,30.0,100.0,0.0,
Harry Maguire,2021-11-06,Sat,11,Home,L 0–2,Manchester Utd,Manchester City,Y*,CB,90.0,68.0,6.0,29.0,39.0,8.0,1.0,66.0,0.0,0.0,,0.0,0.0,44.0,294.0,155.0,5.0,3.0,0.0,0.0,1.0,51.0,50.0,98.0,0.0,
Harry Maguire,2021-11-20,Sat,12,Away,L 1–4,Manchester Utd,Watford,Y*,"CB,CM",68.0,61.0,14.0,34.0,30.0,0.0,0.0,59.0,0.0,0.0,,0.0,0.0,35.0,207.0,123.0,2.0,0.0,0.0,1.0,1.0,46.0,44.0,95.7,0.0,
